gene	logCP10K_Seq-Well_PC1_loading	logCP10K_10x_v3_PC1_loading	logPF, estimated K_Seq-Well_PC1_loading	logPF, estimated K_10x_v3_PC1_loading	PFlog_Seq-Well_PC1_loading	PFlog_10x_v3_PC1_loading
DARS1	0.01578975514144234	0.005025844265412901	0.01601889444697878	0.016639083182841304	0.0049898766071544125	-0.00018777792785283685
DAZAP1	0.006855533490310339	0.0013446848618992584	0.006970801984615269	0.013271034257660623	-0.0015355075310333154	-0.005563699871781487
DAZAP2	0.014132907920056993	0.012926540371484678	0.01435171724219224	0.018003110275899948	0.003500293711731224	0.005936568833571531
DBI	0.029047343197266547	0.010435784686602733	0.02914651383999669	0.032090772965778086	-0.0027014427223593716	-0.004922162720977999
DBNL	0.008256029179682474	0.01681464564676479	0.008264505155417757	0.01601175278467774	0.0007514576648839513	0.018147069708924414
DCAF5	0.009355002505358858	-0.000506821867097942	0.009728670406435765	0.012604619745967924	-0.0005138768878131021	-0.006042177876773264
DCAF7	0.012646271032950754	0.004428580836394125	0.012785381219607102	0.014989509282317879	0.00742837008672202	0.0009067120200197099
DCTN2	0.005224439843173658	0.007542338673472632	0.005380486368449185	0.01433389418024818	-0.0001507165310199695	0.0045631709683088325
DCTN3	0.002612212649755711	0.00772327413898964	0.0026312148658297558	0.01680541984902431	0.004271676384632957	0.003443754082489141
DCTN6	0.0031755089792079236	0.002339064437436546	0.0033923966630824364	0.014540183494148495	-0.004592292104445801	-0.003193559206567029
DCXR	0.0044544674745022805	-0.005639052084693208	0.004516638525492236	0.01696222205388381	-0.0019525048170213524	-0.016831962533719796
DDAH2	0.008128938741856053	0.015696871605725773	0.008171599750067454	0.0207135945810052	0.004839092582360683	0.013446607415242817
DDB1	0.0025247615983861335	-0.001865266516510111	0.0025478795152952616	0.013076293649457426	0.0022583593265641778	-0.009856069751750305
DDIT3	0.015511564132449319	0.0038113625450108555	0.015707080367931142	0.012852475457879995	-0.005571248168477027	-0.0011836079183417017
DDIT4	0.0001263920793554531	0.00845694428249439	0.000579935485293376	0.0006374526020092816	-0.007072048121138066	0.010836134438497359
DDOST	0.015962176537580176	0.0018324454363713165	0.01614236530138508	0.013085595197431372	-0.008085881669958208	-0.0021538951244931904
DDRGK1	0.009961336723552754	0.0006066205414174074	0.010083346365288997	0.014963434040301841	-0.007273389024003548	-0.0042142845514079735
DDX1	0.01617953307553158	-0.002616271399204323	0.01636047921662736	0.013797454555166526	-0.008349090903938636	-0.011192112508476878
DDX17	0.018528991984120478	-0.007110139367096551	0.019205575338214802	0.01896281492871743	-0.020230676962314807	-0.014363973995124601
DDX18	0.014424541435995584	0.007697537049528204	0.014761199875734203	0.01465450799124616	0.008424102916288671	0.0038049788521324762
DDX21	0.025763219453644376	0.01724809170423709	0.02610926995867769	0.021380458480690978	0.001140249859909771	0.01064937427715828
DDX3X	0.01651122005391466	0.012111262513002099	0.016976480507085872	0.012527605566961508	0.017109961012778757	0.007068036853922684
DDX3Y	0.004991861061355147	0.0025824639782515927	0.005561770666940198	0.015821650755193185	0.011847597432223411	-0.008330195603968473
DDX42	0.013400315855308414	-0.000524672614047525	0.013666921553560887	0.014907048720338755	-0.007136114750907651	-0.007538001443494512
DDX46	0.010132654150070277	0.005292681526920486	0.010803383703777375	0.012106509634519421	0.005910456619666376	0.0043199637205144975
DDX5	0.04261033607744034	0.004967471261906757	0.04289818170849395	0.012289574071950063	0.004395071919609277	-0.0018121858362578184
DDX6	0.014986982163376333	0.0011011182258270412	0.015559546003150453	0.01577896434167355	-0.0070297735850330485	-0.0046030549257633285
DECR1	0.009703658499808029	0.018465949729749048	0.009970094489836599	0.02111091508181811	0.011618151435505786	0.013742244249138322
DEGS1	0.009448090065824215	0.008204435853221975	0.00949936399584448	0.01653639984601832	0.0017600384673954477	0.005579461148805863
DEK	0.012997814916210243	0.02007624853213059	0.013692408034793654	0.024870751784944405	0.0006031346967742032	0.011148935436781249
DENND4C	0.009565646077518817	0.008854443821492032	0.009632254340286642	0.014463432690230905	0.010211485959606288	0.007745563373366603
DENR	0.01262208771592212	0.004047347421021628	0.012853478078293469	0.012927580045657552	0.005754077566360739	0.0006984126436505822
DERL1	0.0037306074798725795	0.01066657253404708	0.0037871716951751616	0.016535520886751986	0.00023794976514175198	0.009249953671218216
DESI2	0.00731642219162396	-0.007950958390731545	0.007381156814438737	0.012723269891850433	-0.004375641221984097	-0.01956537726553836
DGUOK	0.0010265016233376289	0.00769205987259637	0.0013879469806673842	0.014391740248839706	-8.459141995351598e-05	0.00564202512440284
DHCR24	0.015119756516905055	-0.03269538328306938	0.015287708092355346	0.015517304053400717	-0.017677093422437753	-0.05087414038070071
DHRS3	0.0012233557748930787	-0.005606605119764957	0.0013286744717008014	0.013290712735019474	-0.0019828897932318316	-0.01653683817806042
DHRS7	0.015997764410117243	0.0060431080261808354	0.016575985385451283	0.014471940145232759	-0.00048435426070552335	0.005114679044609186
DHX29	0.008521077254902717	0.004622772492441725	0.008651999987628778	0.015219001058367803	-0.002175088624603586	-0.00029522238612622083
DHX9	0.01574996798838987	0.0014848795690826854	0.016170210368878637	0.014447887784607451	0.0016819836505873869	-0.005770661263661654
DIAPH1	0.020721879067968012	0.007310425317263437	0.021204280584165146	0.013958253798342563	0.027707492369635586	0.00937239819095534
DIAPH2	0.008077091672564856	0.002526602856084143	0.008322285883335587	0.011425149863659338	0.0031335911864004097	-0.0010156087994690297
DICER1	0.013208992121931017	0.007735024222154554	0.013266192457507826	0.015846887389331866	-0.0009843335185066055	0.004446615146898957
DLC1	0.006502731425484848	-0.013775995628029369	0.0065295746296172175	0.006346624192686146	-0.006043765025523038	-0.022613911437636157
DMAC1	0.006579261008486937	0.004228650066815866	0.006543301644717741	0.01789425201741351	0.002026499398824234	-0.002984741026565495
DMKN	-0.0015293805796078616	-0.01967251956135061	-0.0014138442683018222	0.010851935812003935	-0.005927046575658641	-0.04188398477843488
DMXL2	0.010338792996969815	0.01462224725140399	0.01037773551027179	0.012576096413974665	0.004887403580906072	0.014791798718906535
DNAAF1	-0.000611883443938472	-0.022842162047779845	-0.00035848193506116306	0.005506834595857333	-0.003912755995560624	-0.03119433426165921
DNAH11	-0.00211715749080965	-0.015041544495991536	-0.0017289749602537171	0.0036868448383027335	-0.004652745779344511	-0.024111595681804984
DNAH12	-0.00867382196251114	-0.019021301682935646	-0.00800247301854684	0.004699125167243375	-0.014097984159799532	-0.028660993897401288
DNAH5	0.008932909371053429	-0.02111371553368413	0.00934138546280746	0.008228762468211574	-0.021212035430492205	-0.03569729792755546
DNAI4	-0.0011016308229801143	-0.009025392673647745	-0.0006450495940693449	0.007243442988617627	-0.01298316864147269	-0.020793316518414706
DNAJA1	0.032107811333166064	0.028750980265341626	0.03231888260995765	0.03408267547101566	-0.007388852487053881	0.009993956505096099
DNAJA2	0.007561391679263282	0.007412963490981735	0.007891821973055393	0.016138833737139542	0.006984773628484317	0.003743728605134013
DNAJA4	0.002824701389591655	-0.004404292818875195	0.00299904238672688	0.011898226504533923	-0.0025956333853301657	-0.014243221330696984
DNAJB1	0.027684142864651456	-0.0011604359604995222	0.02818609778620248	0.021988453047225475	-0.046899326344645796	-0.013775527593153543
DNAJB14	0.00920447900174947	-0.0001624969101310953	0.009528180008501653	0.009493713003458611	0.005316396079683819	-0.0013990726383166082
DNAJB6	0.012020231492659097	0.017862240806722465	0.012369466481690586	0.02510283457443657	0.0018644621962135715	0.009947991901873843
DNAJB9	0.007793357755407503	0.0035600631134036238	0.0078861194035506	0.012733482479186778	-0.003850575515765591	-0.0025036140976964286
DNAJC1	-0.0015565106531017785	0.0024746780838497805	-0.0011395433247618778	0.013627839398576275	-0.0044525362768533154	-0.002270635360739971
DNAJC10	0.015063344253487734	-0.0028762428794187195	0.015255290184159113	0.013783219390547108	-0.003597056467950052	-0.011826978252245825
DNAJC15	0.003749331625393674	0.012961786355866542	0.0040611786656747795	0.02093761256950329	0.0033167278082571784	0.00846933322645209
DNAJC19	0.007045698781663239	0.00011689182276447552	0.0070122855134638964	0.012665881379791575	-0.0066798952835027525	-0.006601749094177732
DNAJC21	0.013810476029514972	0.003428442792356878	0.014065808738976657	0.01863011584587049	-0.009318415256075954	-0.0055055478927986635
DNAJC3	0.012812403642245796	0.0034428774499848267	0.013075510374479824	0.018786909931054304	0.010261640092831804	-0.0040499155091515875
DNAJC7	0.01856238904970605	0.00789081571247465	0.018601424838202214	0.015881210756830955	-0.0009984283881053313	0.004564265123183224
DNAJC8	0.011696941594904541	0.012141773832805649	0.01219473068290793	0.01840969201450582	0.006141131009990922	0.009761628047430674
DNALI1	0.000888116052270971	-0.012108087405171927	0.0011076750404209936	0.0073827342590962845	-0.010068903013066078	-0.025376498975979354
DNASE2	0.016088596080484	0.0124887662066966	0.016194011438667423	0.019641100948365436	0.0020819655974278184	0.00992447711547413
DNMT1	0.008646011316390794	0.004709990047854247	0.009029031825160173	0.01275846597401063	0.003382352862779806	0.0015499015688009794
